key,title,status,source,pdf_url,attachment_key,local_path,error
FL4IDEFJ,World2Act: Latent Action Post-Training via Skill-Compositional World Models,skipped_existing_local_pdf,,,,,
F5BNEH27,Hierarchical Latent Action Model,skipped_existing_local_pdf,,,,,
2RMZTWXY,Factored Latent Action World Models,skipped_existing_local_pdf,,,,,
I3SQS3U2,Olaf-World: Orienting Latent Actions for Video World Modeling,skipped_existing_local_pdf,,,,,
LHW6NBPR,MVP-LAM: Learning Action-Centric Latent Action via Cross-Viewpoint Reconstruction,skipped_existing_local_pdf,,,,,
7X64L4R4,ConLA: Contrastive Latent Action Learning from Human Videos for Robotic Manipulation,skipped_existing_local_pdf,,,,,
W5FFS6GH,CLAP: Contrastive Latent Action Pretraining for Learning Vision-Language-Action Models from Human Videos,skipped_existing_local_pdf,,,,,
HU98PD5W,Motus: A Unified Latent Action World Model,skipped_existing_local_pdf,,,,,
MMTHDF32,Latent Action World Models for Control with Unlabeled Trajectories,skipped_existing_local_pdf,,,,,
ABYXHSFR,Latent Action Pretraining Through World Modeling,skipped_existing_local_pdf,,,,,
XXP7RNR2,villa-X: Enhancing Latent Action Modeling in Vision-Language-Action Models,skipped_existing_local_pdf,,,,,
XSGTJCD3,Latent Action Diffusion for Cross-Embodiment Manipulation,skipped_existing_local_pdf,,,,,
IUV8HA2L,What Do Latent Action Models Actually Learn?,skipped_existing_local_pdf,,,,,
TH4LRC49,CLAM: Continuous Latent Action Models for Robot Learning from Unlabeled Demonstrations,skipped_existing_local_pdf,,,,,
6Z8PWUNA,Latent Action Pretraining from Videos,skipped_existing_local_pdf,,,,,
G7GYFXWG,RoboTwin: Dual-Arm Robot Benchmark with Generative Digital Twins (early version),skipped_existing_local_pdf,,,,,
Q9UJRJXE,Omni-WorldBench: Towards a Comprehensive Interaction-Centric Evaluation for World Models,skipped_existing_local_pdf,,,,,
RZR4637P,Speed by Simplicity: A Single-Stream Architecture for Fast Audio-Video Generative Foundation Model,skipped_existing_local_pdf,,,,,
N3H3GJKK,Attention Residuals,skipped_existing_local_pdf,,,,,
CZDTJW72,RoboAlign: Learning Test-Time Reasoning for Language-Action Alignment in Vision-Language-Action Models,skipped_existing_local_pdf,,,,,
CQS52GJW,HopChain: Multi-Hop Data Synthesis for Generalizable Vision-Language Reasoning,skipped_existing_local_pdf,,,,,
BW9Q9G6A,SocialOmni: Benchmarking Audio-Visual Social Interactivity in Omni Models,skipped_existing_local_pdf,,,,,
MQC6XIM5,FASTER: Rethinking Real-Time Flow VLAs,skipped_existing_local_pdf,,,,,
W4XPHMKZ,Generation Models Know Space: Unleashing Implicit 3D Priors for Scene Understanding,skipped_existing_local_pdf,,,,,
VT64UGBT,Efficient Reasoning with Balanced Thinking,skipped_existing_local_pdf,,,,,
XUL5PWH6,Bridging Perspectives: A Survey on Cross-view Collaborative Intelligence with Egocentric-Exocentric Vision,skipped_existing_local_pdf,,,,,
ATGFGXPT,PhysBrain: Human Egocentric Data as a Bridge from Vision Language Models to Physical Intelligence,skipped_existing_local_pdf,,,,,
IUTG2ZJ2,MM-CondChain: A Programmatically Verified Benchmark for Visually Grounded Deep Compositional Reasoning,skipped_existing_local_pdf,,,,,
DNG6WXG4,InCoder-32B: Code Foundation Model for Industrial Scenarios,skipped_existing_local_pdf,,,,,
MPT3U9SZ,Qianfan-OCR: A Unified End-to-End Model for Document Intelligence,skipped_existing_local_pdf,,,,,
SPHNSISH,Demystifing Video Reasoning,skipped_existing_local_pdf,,,,,
5SG8ZH65,Kinema4D: Kinematic 4D World Modeling for Spatiotemporal Embodied Simulation,skipped_existing_local_pdf,,,,,
5G8JNZ9P,Grounding World Simulation Models in a Real-World Metropolis,skipped_existing_local_pdf,,,,,
ZSWXM42D,OpenSeeker: Democratizing Frontier Search Agents by Fully Open-Sourcing Training Data,skipped_existing_local_pdf,,,,,
T557HKAP,Bootstrapping Exploration with Group-Level Natural Language Feedback in Reinforcement Learning,skipped_existing_local_pdf,,,,,
G96759XV,Geometry-Guided Reinforcement Learning for Multi-view Consistent 3D Scene Editing,skipped_existing_local_pdf,,,,,
PQ8BR43S,Can Vision-Language Models Solve the Shell Game?,skipped_existing_local_pdf,,,,,
ANX688IS,daVinci-Env: Open SWE Environment Synthesis at Scale,skipped_existing_local_pdf,,,,,
HXVIQNVB,Multimodal OCR: Parse Anything from Documents,skipped_existing_local_pdf,,,,,
5MXQW8WC,AI Can Learn Scientific Taste,skipped_existing_local_pdf,,,,,
6VWDSV6B,HSImul3R: Physics-in-the-Loop Reconstruction of Simulation-Ready Human-Scene Interactions,skipped_existing_local_pdf,,,,,
B3TSJAWC,HiMAP-Travel: Hierarchical Multi-Agent Planning for Long-Horizon Constrained Travel,skipped_existing_local_pdf,,,,,
VDJ3CK98,Planning in 8 Tokens: A Compact Discrete Tokenizer for Latent World Model,skipped_existing_local_pdf,,,,,
4FAS8A73,LoGeR: Long-Context Geometric Reconstruction with Hybrid Memory,skipped_existing_local_pdf,,,,,
NM9QCFSC,Holi-Spatial: Evolving Video Streams into Holistic 3D Spatial Intelligence,skipped_existing_local_pdf,,,,,
SPVRRPQH,BandPO: Bridging Trust Regions and Ratio Clipping via Probability-Aware Bounds for LLM Reinforcement Learning,skipped_existing_local_pdf,,,,,
V9KDJC45,Physical Simulator In-the-Loop Video Generation,skipped_existing_local_pdf,,,,,
6QPFV4XX,Next Embedding Prediction Makes World Models Stronger,skipped_existing_local_pdf,,,,,
GSHV9HEH,RoboPocket: Improve Robot Policies Instantly with Your Phone,skipped_existing_local_pdf,,,,,
6DTTA36B,Spectral Condition for μP under Width-Depth Scaling,skipped_existing_local_pdf,,,,,
6Z9H4NT2,SWE-rebench V2: Language-Agnostic SWE Task Collection at Scale,skipped_existing_local_pdf,,,,,
NHZFUECZ,MOOSE-Star: Unlocking Tractable Training for Scientific Discovery by Breaking the Complexity Barrier,skipped_existing_local_pdf,,,,,
W2WTSEPG,Penguin-VL: Exploring the Efficiency Limits of VLM with LLM-based Vision Encoders,skipped_existing_local_pdf,,,,,
FDVT4XFW,RoboMME: Benchmarking and Understanding Memory for Robotic Generalist Policies,skipped_existing_local_pdf,,,,,
9V6JFIZ2,π-StepNFT: Wider Space Needs Finer Steps in Online RL for Flow-based VLAs,skipped_existing_local_pdf,,,,,
8TWGMZXG,T2S-Bench & Structure-of-Thought: Benchmarking and Prompting Comprehensive Text-to-Structure Reasoning,skipped_existing_local_pdf,,,,,
FXQ3GKF5,dLLM: Simple Diffusion Language Modeling,skipped_existing_local_pdf,,,,,
5PSA8WQH,CHIMERA: Compact Synthetic Data for Generalizable LLM Reasoning,skipped_existing_local_pdf,,,,,
UWDQGIIE,CUDA Agent: Large-Scale Agentic RL for High-Performance CUDA Kernel Generation,skipped_existing_local_pdf,,,,,
NIXFJZ2T,Heterogeneous Agent Collaborative Reinforcement Learning,skipped_existing_local_pdf,,,,,
696RXQGA,From Scale to Speed: Adaptive Test-Time Scaling for Image Editing,skipped_existing_local_pdf,,,,,
5QGBPNIX,Beyond Language Modeling: An Exploration of Multimodal Pretraining,skipped_existing_local_pdf,,,,,
NQI29VKD,UniG2U-Bench: Do Unified Models Advance Multimodal Understanding?,skipped_existing_local_pdf,,,,,
6USTU99E,OmniLottie: Generating Vector Animations via Parameterized Lottie Tokens,skipped_existing_local_pdf,,,,,
38XT3BWV,ArtHOI: Articulated Human-Object Interaction Synthesis by 4D Reconstruction from Video Priors,skipped_existing_local_pdf,,,,,
ESM5WE4G,Utonia: Toward One Encoder for All Point Clouds,skipped_existing_local_pdf,,,,,
9AKGT7AT,"CiteAudit: You Cited It, But Did You Read It? A Benchmark for Verifying Scientific References in the LLM Era",skipped_existing_local_pdf,,,,,
NQA9GZNK,World Action Models are Zero-shot Policies,skipped_existing_local_pdf,,,,,
46L47F2H,π0.5: a Vision-Language-Action Model with Open-World Generalization,skipped_existing_local_pdf,,,,,
8P9GCIMR,RoboCurate: Harnessing Diversity with Action-Verified Neural Trajectory for Robot Learning,skipped_existing_local_pdf,,,,,
4G3SMWQZ,Fuz-RL: A Fuzzy-Guided Robust Framework for Safe Reinforcement Learning under Uncertainty,skipped_existing_local_pdf,,,,,
QFK3WAA7,PyVision-RL: Forging Open Agentic Vision Models via RL,skipped_existing_local_pdf,,,,,
IDHBAQFJ,SibylSense: Adaptive Rubric Learning via Memory Tuning and Adversarial Probing,skipped_existing_local_pdf,,,,,
VA8XZA4F,Regret-Guided Search Control for Efficient Learning in AlphaZero,skipped_existing_local_pdf,,,,,
HUVFX2MW,TextPecker: Rewarding Structural Anomaly Quantification for Enhancing Visual Text Rendering,skipped_existing_local_pdf,,,,,
M8432ARZ,LongVideo-R1: Smart Navigation for Low-cost Long Video Understanding,skipped_existing_local_pdf,,,,,
EFR5MSQB,"The Art of Efficient Reasoning: Data, Reward, and Optimization",skipped_existing_local_pdf,,,,,
EJ7BPRQ2,Localized Dynamics-Aware Domain Adaption for Off-Dynamics Offline Reinforcement Learning,skipped_existing_local_pdf,,,,,
FQNTF2KW,A Generalized Apprenticeship Learning Framework for Capturing Evolving Student Pedagogical Strategies,skipped_existing_local_pdf,,,,,
D38ERCZ6,AndroWasm: an Empirical Study on Android Malware Obfuscation through WebAssembly,skipped_existing_local_pdf,,,,,
GCHZ42AR,Keyboards for the Endangered Idu Mishmi Language,skipped_existing_local_pdf,,,,,
KASUVKHH,The TCF doesn't really A(A)ID -- Automatic Privacy Analysis and Legal Compliance of TCF-based Android Applications,skipped_existing_local_pdf,,,,,
2WFTI8I6,An Explainable Memory Forensics Approach for Malware Analysis,skipped_existing_local_pdf,,,,,
5CTIFM5W,GLM-5: from Vibe Coding to Agentic Engineering,skipped_existing_local_pdf,,,,,
8KWFU74Q,ReviveMoE: Fast Recovery for Hardware Failures in Large-Scale MoE LLM Inference Deployments,skipped_existing_local_pdf,,,,,
B2M2G73S,A Benchmark for Deep Information Synthesis,skipped_existing_local_pdf,,,,,
8PWVEZ6G,Scaling State-Space Models on Multiple GPUs with Tensor Parallelism,skipped_existing_local_pdf,,,,,
DEDTWSTU,XMorph: Explainable Brain Tumor Analysis Via LLM-Assisted Hybrid Deep Intelligence,skipped_existing_local_pdf,,,,,
3W4V39U4,Why Pass@k Optimization Can Degrade Pass@1: Prompt Interference in LLM Post-training,skipped_existing_local_pdf,,,,,
7RUTS3FI,On Data Engineering for Scaling LLM Terminal Capabilities,skipped_existing_local_pdf,,,,,
T4DN74KN,Learning from Trials and Errors: Reflective Test-Time Planning for Embodied LLMs,skipped_existing_local_pdf,,,,,
XR82255K,UniLACT: Depth-Aware RGB Latent Action Learning for Vision-Language-Action Models,skipped_existing_local_pdf,,,,,
KXFVINP3,QuantVLA: Scale-Calibrated Post-Training Quantization for Vision-Language-Action Models,skipped_existing_local_pdf,,,,,
APIXRBWG,BFA++: Hierarchical Best-Feature-Aware Token Prune for Multi-View Vision Language Action Model,skipped_existing_local_pdf,,,,,
WMU9PPQD,An interactive enhanced driving dataset for autonomous driving,skipped_existing_local_pdf,,,,,
9E9BA3DR,Recursive Belief Vision Language Model,skipped_existing_local_pdf,,,,,
8PIC667J,IG-RFT: An Interaction-Guided RL Framework for VLA Models in Long-Horizon Robotic Manipulation,skipped_existing_local_pdf,,,,,
M4D5EJPB,NoRD: A Data-Efficient Vision-Language-Action Model that Drives without Reasoning,skipped_existing_local_pdf,,,,,
PWBB8IQP,VGGDrive: Empowering Vision-Language Models with Cross-View Geometric Grounding for Autonomous Driving,skipped_existing_local_pdf,,,,,
HB2EZUUV,On the Explainability of Vision-Language Models in Art History,skipped_existing_local_pdf,,,,,
F6SNDXSV,SpatiaLQA: A Benchmark for Evaluating Spatial Logical Reasoning in Vision-Language Models,skipped_existing_local_pdf,,,,,
BPUDSM3P,Not Just What's There: Enabling CLIP to Comprehend Negated Visual Descriptions Without Fine-tuning,skipped_existing_local_pdf,,,,,
ZTSMCQ65,OCR-Agent: Agentic OCR with Capability and Memory Reflection,skipped_existing_local_pdf,,,,,
R39CNFI8,LUMEN: Longitudinal Multi-Modal Radiology Model for Prognosis and Diagnosis,skipped_existing_local_pdf,,,,,
MH26TDP5,Seeing Through Words: Controlling Visual Retrieval Quality with Language Models,skipped_existing_local_pdf,,,,,
EAAXDZ8W,Spa3R: Predictive Spatial Field Modeling for 3D Visual Reasoning,skipped_existing_local_pdf,,,,,
E3WGVAGS,Task-oriented grasping for dexterous robots using postural synergies and reinforcement learning,skipped_existing_local_pdf,,,,,
5UQQV8RV,See and Fix the Flaws: Enabling VLMs and Diffusion Models to Comprehend Visual Artifacts via Agentic Data Synthesis,skipped_existing_local_pdf,,,,,
D7CGWI4K,Notes-to-Self: Scratchpad Augmented VLAs for Memory Dependent Manipulation Tasks,skipped_existing_local_pdf,,,,,
8SZ3ZFCA,From Perception to Action: An Interactive Benchmark for Vision Reasoning,skipped_existing_local_pdf,,,,,
XMNQ2EJ5,Surface-based Manipulation Using Tunable Compliant Porous-Elastic Soft Sensing,skipped_existing_local_pdf,,,,,
KAPVR54M,SOM-VQ: Topology-Aware Tokenization for Interactive Generative Models,skipped_existing_local_pdf,,,,,
7REE4XCP,HALO: A Unified Vision-Language-Action Model for Embodied Multimodal Chain-of-Thought Reasoning,skipped_existing_local_pdf,,,,,
HG6752RB,ActionReasoning: Robot Action Reasoning in 3D Space with LLM for Robotic Brick Stacking,skipped_existing_local_pdf,,,,,
86HFF2B4,Memory Undone: Between Knowing and Not Knowing in Data Systems,skipped_existing_local_pdf,,,,,
ECGKWCQR,Squint: Fast Visual Reinforcement Learning for Sim-to-Real Robotics,skipped_existing_local_pdf,,,,,
ENAQ9TKQ,"Potential Relation Between the Riemann Zeta Function and the Polynomial Function $F$ of the Generalized Erdős--Straus Conjecture, Subject to its Analytic Continuation",skipped_existing_local_pdf,,,,,
ZV84AGUF,An Enhanced Projection Pursuit Tree Classifier with Visual Methods for Assessing Algorithmic Improvements,skipped_existing_local_pdf,,,,,
FHUQ7GC9,Controlling inertial active Brownian motion via stochastic resetting,skipped_existing_local_pdf,,,,,
GJGBVA3W,Effect of symmetry breaking on altermagnetism in CrSb and Formation of fragmented nodal curves,skipped_existing_local_pdf,,,,,
JPQJXR2V,SparkMe: Adaptive Semi-Structured Interviewing for Qualitative Insight Discovery,skipped_existing_local_pdf,,,,,
BBXUXABE,SELAUR: Self Evolving LLM Agent via Uncertainty-aware Rewards,skipped_existing_local_pdf,,,,,
9MJQFPJ3,Sheaves on Graphs and their Differential Calculi,skipped_existing_local_pdf,,,,,
WKWMPXNT,Multi-Vector Index Compression in Any Modality,skipped_existing_local_pdf,,,,,
D9Q6K9NH,Dynamics and non-integrability of the variable-length double pendulum: exploring chaos and periodicity via the Lyapunov refined maps,skipped_existing_local_pdf,,,,,
X22B8R9R,Vision-Based Reasoning with Topology-Encoded Graphs for Anatomical Path Disambiguation in Robot-Assisted Endovascular Navigation,skipped_existing_local_pdf,,,,,
SC7J8GJ2,Vid2Sid: Videos Can Help Close the Sim2Real Gap,skipped_existing_local_pdf,,,,,
8QQZM7J3,Cooperative-Competitive Team Play of Real-World Craft Robots,skipped_existing_local_pdf,,,,,
IHQCIGUP,Atomic Spectroscopy Probes of New Physics,skipped_existing_local_pdf,,,,,
XWNDIMB4,Pulsar Discoveries from the TRAPUM UHF Survey of Fermi-LAT Sources,skipped_existing_local_pdf,,,,,
7U24TXAD,An invitation to the enumerative geometry of degenerations,skipped_existing_local_pdf,,,,,
QCWFM8TX,SoK: Agentic Skills -- Beyond Tool Use in LLM Agents,skipped_existing_local_pdf,,,,,
8NAXC4QW,A Catalog of 486 Barium Stars Identified in GALAH DR4,skipped_existing_local_pdf,,,,,
WZJUU2NB,Linear preserver problems in matrix positivity theory,skipped_existing_local_pdf,,,,,
BBUCTU62,Simulations of the 21cm emission line for upcoming large-scale HI galaxy surveys,skipped_existing_local_pdf,,,,,
M9W2ECGG,A Survey of Recent Developments in SYCL Compiler Implementations,skipped_existing_local_pdf,,,,,
Z7PPG5M7,Invariance Principle and dynamics,skipped_existing_local_pdf,,,,,
IR7PQCUD,PVminer: A Domain-Specific Tool to Detect the Patient Voice in Patient Generated Data,skipped_existing_local_pdf,,,,,
46U5ENWJ,From Perception to Action: An Interactive Benchmark for Vision Reasoning,skipped_existing_local_pdf,,,,,
VEKQVS5G,A Very Big Video Reasoning Suite,skipped_existing_local_pdf,,,,,
HGHETVXF,TOPReward: Token Probabilities as Hidden Zero-Shot Rewards for Robotics,skipped_existing_local_pdf,,,,,
3JSM6T94,VLANeXt: Recipes for Building Strong VLA Models,skipped_existing_local_pdf,,,,,
6EGEU93I,SimToolReal: An Object-Centric Policy for Zero-Shot Dexterous Tool Manipulation,skipped_existing_local_pdf,,,,,
RBDUQ23W,Anatomy of Agentic Memory: Taxonomy and Empirical Analysis of Evaluation and System Limitations,skipped_existing_local_pdf,,,,,
VK3VXQSW,TeleOpBench: A Simulator-Centric Benchmark for Dual-Arm Dexterous Teleoperation,skipped_existing_local_pdf,,,,,
TVF29H6M,3D Gaussian Splatting against Moving Objects for High-Fidelity Street Scene Reconstruction,skipped_existing_local_pdf,,,,,
GRL9D9L9,Temporally Compressed 3D Gaussian Splatting for Dynamic Scenes,skipped_existing_local_pdf,,,,,
TZRU439S,A decoupled 3D Gaussian splatting method for real-time high-fidelity dynamic scene reconstruction,skipped_no_direct_pdf_url,,,,,no arxiv/direct PDF URL; UNPAYWALL_EMAIL not configured
DV4DYLFL,Speedy Deformable 3D Gaussian Splatting: Fast Rendering and Compression of Dynamic Scenes,skipped_existing_local_pdf,,,,,
B44WG7AF,Event-guided 3D Gaussian Splatting for Dynamic Human and Scene Reconstruction,skipped_existing_local_pdf,,,,,
3A2JFAGW,Hybrid 3D-4D Gaussian Splatting for Fast Dynamic Scene Representation,skipped_existing_local_pdf,,,,,
DYRZPLFH,Gaussian-Plus-SDF SLAM: High-fidelity 3D Reconstruction at 150+ fps,skipped_existing_local_pdf,,,,,
